"","species","clade","dn","ds","w","clade.age","clade.age.sd","tip.age","tip.age.sd","dN.Mean","dN.Mid","dN.Min","dN.Max","dN.QL","dN.QU","dS.Mean","dS.Mid","dS.Min","dS.Max","dS.QL","dS.QU"
"11","Amblyramphus_holosericeus_JX516063.1",1156,0.00211,0.078969,0.0267193455659816,10.84211786,1.1585656888804,4.22971331,1.03327890580504,0.00053061162394859,0.000497451560211015,0.000342348732968962,0.000887108132595338,0.000349683562406795,0.000793501642646306,0.0198587058443584,0.0186176550987221,0.0128127663951782,0.0332009678307684,0.0130872802083897,0.0296976451270787
"12","Curaeus_curaeus_JX516070.1",1156,0.001747,0.073203,0.0238651421389834,10.84211786,1.1585656888804,4.22971331,1.03327890580504,0.000439326306653169,0.000411871031132058,0.000283451770851553,0.000734491899357372,0.00028952473152828,0.000656989274740804,0.01840870270517,0.0172582685128564,0.0118772295258421,0.0307767661755339,0.0121316994402202,0.0275292420600178
"13","Macroagelaius_imthurni_JX516073.1",1156,0.00309033333333333,0.0981766666666667,0.0314772688690456,10.84211786,1.1585656888804,4.36738313,1.1656375080455,0.00076327796719359,0.000704029160470307,0.000458010296759154,0.00145679665328035,0.000480429879179531,0.00116723961316995,0.0242485448902522,0.0223662720993765,0.0145505094061561,0.0462809101812817,0.0152627561551879,0.0370819850358048
"14","Gymnomystax_mexicanus_JX516075.1",1156,0.00273333333333333,0.0740343333333333,0.0369198074767113,10.84211786,1.1585656888804,4.36738313,1.1656375080455,0.000675102937222246,0.000622698642633645,0.000405100251690763,0.00128850529143554,0.000424929889900998,0.0010323983203531,0.0182856570324235,0.0168662483688854,0.0109724367318626,0.0349001086272815,0.0115095369922782,0.0279632639201689
"15","Quiscalus_quiscula_JX516064.1",1156,0.000593333333333333,0.0339773333333333,0.0174626221402504,10.84211786,1.1585656888804,2.56093209,0.580748577478894,0.000244459465251913,0.000237103866173883,0.000145058563727894,0.000472613256589437,0.000152004798752563,0.000413145663379572,0.0139990124786843,0.0135777928577731,0.0083068030999504,0.0270642777925138,0.00870458041935185,0.0236588560447228
"16","Quiscalus_mexicanus_MN356197.1",1156,0.001221,0.0407963333333333,0.0299291603003538,10.84211786,1.1585656888804,2.56093209,0.580748577478894,0.000503064618661662,0.000487927787525243,0.000298510965693976,0.000972574358925341,0.00031280538080373,0.000850198070201895,0.0168085109509643,0.0163027556613232,0.00997391716634452,0.0324958785734408,0.0104515254575997,0.0284070138176193
"17","Euphagus_cyanocephalus_JX516072.1",1156,0.001068,0.0779186666666667,0.0137066000444908,10.84211786,1.1585656888804,3.32883953,0.711072716751567,0.000336749643086971,0.000312744161599803,0.000205184836379502,0.00058573472688473,0.000230532519103308,0.000512618235674838,0.0245684299530081,0.022817048763709,0.0149697835869934,0.0427337724150022,0.01681908849423,0.0373993721280922
"18","Dives_dives_JX516061.1",1156,0.00244833333333333,0.095135,0.025735358525604,10.84211786,1.1585656888804,5.26312157,1.30616180827736,0.000496986620544177,0.000453866244736245,0.000301508412310476,0.000814503552599464,0.000328115221793602,0.000745148537909779,0.0193114317816761,0.0176359013722189,0.0117157261287231,0.03164920169226,0.0127495881383258,0.0289542707232322
"19","Molothrus_aeneus_JX516067.1",1156,0.00206266666666667,0.094286,0.0218767013837332,10.84211786,1.1585656888804,5.36694019,1.36982975238512,0.000412609718780202,0.000378782217551946,0.000250002383668493,0.000759944023515527,0.00027443768575266,0.000645262229692601,0.0188606916345718,0.0173144118442644,0.0114277915707341,0.0347375964129856,0.0125447470776706,0.0294954078484793
"20","Agelaius_phoeniceus_KM078767.1",1156,0.00166033333333333,0.115342,0.014394872061637,10.84211786,1.1585656888804,5.3669402,1.36982972418141,0.000332128150819942,0.000304898872693914,0.00020123818245843,0.000611713183763872,0.000220907258037169,0.000519400640933879,0.023072671253889,0.0211810755516531,0.0139798521026623,0.0424952150421758,0.0153462467114173,0.0360823381208164
"21","Nesopsar_nigerrimus_JX516054.1",1156,0.00202466666666667,0.096234,0.0210389952269122,10.84211786,1.1585656888804,7.57576028,1.42572277334471,0.000277254892010839,0.000268129622418673,0.000184460583682606,0.000448270909727213,0.00020243080907859,0.000389295172177341,0.0131781432060114,0.0127444119610661,0.00876755670568582,0.0213066691109756,0.00962169566062018,0.0185035058936356
"22","Icterus_mesomelas_JX516068.1",1156,0.00230666666666667,0.104782333333333,0.0220138891098054,10.84211786,1.1585656888804,6.99552788,0.852537656015065,0.000334639400945365,0.000333183329482316,0.000263013035526562,0.000456963754519863,0.000266920027536187,0.000409831666708543,0.0152012849377128,0.0151351416290141,0.0119475951847786,0.0207579747604126,0.0121250736843812,0.0186169588056113
"23","Icterus_bullockii_FJ236287.1",1156,0.00231366666666667,0.114469,0.020212168068793,10.84211786,1.1585656888804,6.99552788,0.852537656015065,0.000335654925138985,0.000334194434961958,0.000263811196472524,0.000458350494237337,0.000267730044960791,0.000411075375523699,0.0166065769885036,0.0165343190213199,0.0130520979033338,0.0226769583884975,0.0132459835109999,0.02033801490887
"24","Sturnella_neglecta_FJ236288.1",1156,0.00329366666666667,0.207972333333333,0.0158370424271177,10.84211786,1.1585656888804,10.84211713,1.15856561045842,0.000307216977135481,0.000301805510807987,0.000230305854379014,0.000385321876549126,0.000251211050278696,0.000370364901129675,0.0193986332075132,0.0190569364322221,0.0145422262672393,0.0243304189101205,0.0158622452035961,0.0233859890717664
"25","Setophaga_kirtlandii_MN356209.1",1179,0.00104666666666667,0.0783916666666667,0.0133517593281599,5.28994128,0.83160883395702,3.31251165,0.522982115352556,0.000323821690473988,0.000318072126739426,0.000205504859993597,0.000491205543551785,0.000237335792536353,0.00043193595295131,0.0242531102093058,0.0238224880273709,0.0153915940920363,0.0367895744282774,0.0177756194298525,0.0323504897246256
"26","Dendroica_coronata_FJ236285.1",1179,0.00105633333333333,0.0733783333333333,0.0143957117223522,5.28994128,0.83160883395702,3.31251165,0.522982115352556,0.000326812400354162,0.000321009735553262,0.000207402834815194,0.000495742155259748,0.000239527747308185,0.000435925170351179,0.0227020661886915,0.0222989833184024,0.0144072650811116,0.0344367937355963,0.0166388263343917,0.0302815990455212
"27","Cardellina_canadensis_MK033135.1",1179,0.00136333333333333,0.112748666666667,0.0120917911815661,5.28994128,0.83160883395702,4.70878534,0.621523020312968,0.000294812162283783,0.000288008710455725,0.000219080356371427,0.0004312324930415,0.000230289757284525,0.000396322489632023,0.0243811820645087,0.0238185316080213,0.018118106166555,0.0356632434819841,0.0190451318441226,0.032776160593661
"28","Vermivora_celata_FJ236284.1",1179,0.00110833333333333,0.094662,0.0117083236497574,5.28994128,0.83160883395702,4.31349564,0.699746317649656,0.000263812743235381,0.000261866635501621,0.000175414883897505,0.000412505171822361,0.000194936203254673,0.000369947930079842,0.0225320678798325,0.0223658521352071,0.0149820665318847,0.0352317875865098,0.0166493692082652,0.0315970023674147
"29","Oporornis_tolmiei_FJ236286.1",1179,0.00141566666666667,0.103979,0.0136149286554657,5.28994128,0.83160883395702,4.31349564,0.699746317649656,0.000336966231735538,0.000334480481496357,0.000224056244184271,0.000526890064580321,0.000248990693300029,0.000472531987683936,0.0247497611087564,0.0245671857679607,0.016456659440101,0.0386994363256397,0.018288064491625,0.034706901493328
"30","Zonotrichia_albicollis_MN356386.1",1183,0.000266333333333333,0.0237246666666667,0.0112260094978503,10.59507223,1.22390925918511,1.19274697,0.339571107396691,0.000240880841569171,0.00023385109655595,0.000105123708501298,0.00048466099510183,0.000137834707123178,0.000395275019778028,0.0214573880073144,0.0208311864158614,0.00936429890972636,0.0431730433859545,0.0122781570022342,0.035210643626635
"31","Zonotrichia_leucophrys_FJ236292.1",1183,0.00057,0.025694,0.0221841675099245,10.59507223,1.22390925918511,1.19274697,0.339571107396691,0.000515527207863933,0.000500482321790582,0.000224983155866357,0.00103725945134434,0.000294990424506427,0.00084595780202807,0.0232385194365893,0.0225603382036618,0.0101416091347898,0.0467567444611255,0.0132973402934528,0.0381334030970337
"32","Junco_hyemalis_FJ236293.1",1183,0.00152033333333333,0.0879583333333333,0.0172846991946945,10.59507223,1.22390925918511,5.34158355,0.75974121907533,0.000290764430461325,0.000284394023009783,0.000196739337717847,0.000455453893107238,0.000222428142864596,0.000412286423716048,0.0168220706178431,0.0164535130062939,0.0113822829950223,0.026350119720165,0.0128684994953728,0.0238526814422434
"33","Melospiza_melodia_FJ236290.1",1183,0.00416633333333333,0.120498333333333,0.0345758585872557,10.59507223,1.22390925918511,7.7320278,1.07621904962148,0.000550094061730029,0.000530286952330263,0.000382929769656975,0.000836570282713101,0.000439031564950186,0.000769189888491266,0.0159097730094485,0.0153369134996902,0.0110750617715136,0.024195213565035,0.0126976330563779,0.0222464436147012
"34","Pipilo_maculatus_FJ236291.1",1183,0.00304233333333333,0.120361,0.0252767369275208,10.59507223,1.22390925918511,7.7320278,1.07621904962148,0.000401688815218016,0.000387225299137396,0.000279622370402369,0.000610879027948033,0.000320588934578794,0.000561676623110631,0.0158916404585698,0.0153194338433689,0.0110624393965157,0.0241676380024718,0.0126831614182661,0.0222210890876143
"35","Arremon_aurantiirostris_KR780063.1",1183,0.00476866666666667,0.128123,0.0372194427750417,10.59507223,1.22390925918511,9.15995824,1.19791961750485,0.000530472864082023,0.000508875026248194,0.000390889503958323,0.000825283987742693,0.000422096225359714,0.00073680007852637,0.0142525740454595,0.0136722902952602,0.0105022932858211,0.0221734643565407,0.0113407454246671,0.019796107184615
"36","Spizella_passerina_MN356337.1",1183,0.00175733333333333,0.0706976666666667,0.0248570202694101,10.59507223,1.22390925918511,5.66915328,0.767431741284902,0.00031552839067565,0.000313653283739061,0.000225344329726285,0.000416767063891845,0.000242268675809789,0.000390691582386874,0.0126937334908138,0.0126182977822588,0.00906562119207834,0.0167665737636596,0.00974648904752001,0.0157175549664604
"37","Spizella_atrogularis_FJ236294.1",1183,0.00209533333333333,0.0846096666666667,0.0247647037966505,10.59507223,1.22390925918511,5.66915328,0.767431741284902,0.000376216135012734,0.000373980375869449,0.000268686353691091,0.000496926738168464,0.000288865875595662,0.000465835980061436,0.0151916266837651,0.0151013466157439,0.0108495686400025,0.0200659269841812,0.0116644187617835,0.0188104805890891
"38","Piranga_ludoviciana_MH700644.1",1191,0.000757333333333333,0.0517286666666667,0.0146404959210238,11.33441776,1.2320495463433,2.81934729,0.595345180362277,0.000281781059512561,0.000276885165563605,0.000180045548670979,0.000556121794589366,0.000189083901310181,0.000443876278691485,0.0192466881608787,0.0189122805031486,0.0122977766355874,0.0379851746545534,0.0129151295372895,0.0303183909265039
"39","Piranga_bidentata_MH700647.1",1191,0.00116133333333333,0.0432386666666667,0.0268586758765303,11.33441776,1.2320495463433,2.81934729,0.595345180362277,0.000432097364146903,0.000424589752123063,0.000276090973402153,0.00085278535754813,0.000289950841621775,0.000680662392148387,0.0160878133431916,0.0158082905529263,0.0102793962990338,0.03175083393792,0.0107954257668801,0.0253423659184616
"40","Piranga_olivacea_MH700643.1",1191,0.00125866666666667,0.0732733333333333,0.0171776908379583,11.33441776,1.2320495463433,4.76664476,0.684820905923056,0.00027028119776732,0.000259576259502965,0.000188765050150965,0.000478380944019421,0.000214218047570843,0.000388738124410891,0.0157344313806177,0.0151112429459591,0.0109889653930575,0.0278489669264696,0.0124707127163725,0.0226304063845345
"41","Piranga_rubra_MH700635.1",1191,0.00167833333333333,0.0836896666666667,0.0200542480354006,11.33441776,1.2320495463433,5.51362244,0.830274510003652,0.00031265059293386,0.000296036080727422,0.00022225977316172,0.000588341627957059,0.000248590685325643,0.000466493295830056,0.0155902426449476,0.0147617642010235,0.0110829273064429,0.0293375062938532,0.0123959115737882,0.0232615700676775
"42","Piranga_flava_MH700637.1",1191,0.001654,0.050625,0.0326716049382716,11.33441776,1.2320495463433,2.85124343,0.486537042042951,0.000600311962037174,0.000585117275750774,0.000412349441969544,0.00142686087157562,0.000442124688254798,0.000872738123448412,0.0183741191524377,0.0179090460005338,0.0126210341594366,0.0436728123479539,0.0135323835204952,0.0267124350057895
"43","Piranga_lutea_MH700636.1",1191,0.00124433333333333,0.0516893333333333,0.0240733097737767,11.33441776,1.2320495463433,2.85124343,0.486537042042951,0.00045162526285465,0.000440194032724232,0.000310217748261247,0.00107345256622164,0.000332618190498823,0.000656576262562056,0.0187604142138615,0.0182855634252562,0.0128863771195754,0.0445909838036051,0.0138168865695879,0.0272740337216643
"44","Piranga_hepatica_MH700640.1",1191,0.000472666666666667,0.0493213333333333,0.00958341218134141,11.33441776,1.2320495463433,3.544569,0.564358696227833,0.000137652551007754,0.000134074374612045,0.000103232667650071,0.000331416121454426,0.000105473626764424,0.000190571542836512,0.0143636262745496,0.0139902544182628,0.0107720158224084,0.0345822672742473,0.011005853110417,0.0198855625982099
"45","Piranga_roseogularis_MH700633.1",1191,0.00171933333333333,0.119965333333333,0.0143319181096761,11.33441776,1.2320495463433,7.0162619,1.13695038791784,0.000253842879634367,0.000240685494024404,0.000189548951402559,0.000551834400038429,0.000198357136546108,0.000426053940123627,0.0177117171401493,0.0167936693597144,0.0132256513016626,0.038503876160572,0.0138402365285766,0.0297276287000258
"46","Piranga_leucoptera_MH700653.1",1191,0.00169466666666667,0.090303,0.0187664492504863,11.33441776,1.2320495463433,4.87475488,0.640463231133549,0.000353525257096245,0.000350723957832662,0.00024146449833067,0.00048749429466748,0.000274338411972761,0.000449007393045937,0.0188381537912444,0.0186888821189002,0.0128668186031203,0.0259769063481653,0.0146185572087192,0.0239260707794417
"47","Piranga_rubriceps_MH700650.1",1191,0.00245566666666667,0.0777476666666667,0.0315850850829393,11.33441776,1.2320495463433,4.87475488,0.640463231133549,0.000512277845992926,0.000508218606875142,0.000349895546656579,0.000706406465148569,0.000397531683910961,0.000650636794761884,0.0162189794533634,0.016090461860103,0.0110778725381866,0.0223651911430226,0.0125860570857126,0.0205994947632206
"48","Piranga_erythrocephala_MH700649.1",1191,0.00211433333333333,0.105350333333333,0.0200695457378714,11.33441776,1.2320495463433,6.05660343,0.707208444857071,0.000353806980159127,0.000356359176508561,0.000264552548548604,0.00046720601229246,0.000280278529557626,0.000448497622120451,0.0176290477512647,0.017756215370441,0.0131817905598825,0.0232793516303081,0.0139653648975591,0.0223471735722514
"49","Cardinalis_cardinalis_KM078795.1",1191,0.002791,0.190192333333333,0.0146746188507423,11.33441776,1.2320495463433,10.22760921,1.07891200180693,0.000275972414074431,0.000275001694299663,0.000218415502351351,0.000358085909569644,0.000229553443208227,0.000336853975824883,0.018806104395718,0.0187399548224554,0.0148838961047566,0.0244017179057111,0.0156428896411585,0.0229548705319759
"50","Pheucticus_melanocephalus_MN356417.1",1191,0.00378266666666667,0.176674,0.021410432019803,11.33441776,1.2320495463433,9.81220216,1.13062752174004,0.000390672375683256,0.000385882325789797,0.000303228085825412,0.000530299950325269,0.000308290837213196,0.000478990357415509,0.0182468235728226,0.0180230985265914,0.0141626327551425,0.0247682975212636,0.0143990946529267,0.0223718212211917
"51","Passerina_amoena_MN356416.1",1191,0.00282066666666667,0.194444666666667,0.0145062691356924,11.33441776,1.2320495463433,9.81220216,1.13062752174004,0.000291317381303464,0.000287745527038532,0.000226111743237103,0.00039543515858763,0.000229886946113682,0.000357174515725242,0.0200821712721904,0.0198359429531429,0.0155871741467114,0.0272596044433416,0.0158474204472085,0.0246220797631846
"52","Geospiza_magnirostris_MG682351.1",1204,0.003818,0.180631666666667,0.0211369361223115,12.42170239,1.74787892866267,9.63098724,1.41533427084216,0.000406587055424479,0.000391396545678009,0.000291298061700561,0.000874022019036648,0.000312511688813157,0.000526477289982972,0.0192358558057664,0.0185171844875314,0.0137814705033373,0.0413504594033407,0.0147850987960019,0.0249079283268136
"53","Thraupis_episcopus_KM078765.1",1204,0.00337333333333333,0.160245666666667,0.0210510112597949,12.42170239,1.74787892866267,9.63098721,1.4153342451182,0.000359233542803148,0.000345812191247153,0.000257371781422183,0.000772228113132334,0.000276114745136123,0.00046516065781628,0.0170649066864187,0.0164273434173501,0.0122261006013395,0.0366836587374406,0.0131164599043977,0.0220968319324728
"54","Poospiza_cabanisi_KT272189.1",1204,0.002823,0.120561666666667,0.0234154029058435,12.42170239,1.74787892866267,5.25237748,1.0296996548773,0.000559769874140308,0.0005417705447446,0.000335062571125131,0.00102449980783824,0.000388912904505332,0.00081802257432796,0.0239060534807459,0.0231373573593046,0.0143094941595694,0.0437532427675019,0.0166092766402186,0.0349352337697258
"55","Poospiza_thoracica_KT272188.1",1204,0.001775,0.123263333333333,0.014400064901701,12.42170239,1.74787892866267,5.25237745,1.02969971331575,0.000351962995494985,0.000340645666638918,0.00021067519084205,0.000644168317007749,0.000244534311054098,0.000514342930005926,0.0244417645265898,0.0236558424537851,0.0146301556472266,0.0447337092856893,0.0169814728421962,0.0357180980444867
"56","Sporophila_maximiliani_MF327582.1",1204,0.001621,0.0678963333333333,0.0238746324052845,12.42170239,1.74787892866267,3.71943484,0.6711751500376,0.000451616415918849,0.000441967404621462,0.000283388933041541,0.000988003769164287,0.000324086699178403,0.000630472905414945,0.0189161620691126,0.0185120087764633,0.0118698762867157,0.0413829939825837,0.0135745210094489,0.0264076487006097
"57","Sporophila_angolensis_MK433296.1",1204,0.002113,0.05601,0.0377254061774683,12.42170239,1.74787892866267,3.71943484,0.6711751500376,0.000588689381145298,0.00057611173717776,0.000369402107043045,0.00128787906492544,0.000422452310526814,0.000821831739137433,0.0156045869559622,0.0152711871269883,0.0097918656012688,0.0341382425113459,0.0111980851455783,0.0217845696682857
"58","Sporophila_hypoxantha_MN356398.1",1204,0.001158,0.0792776666666667,0.0146068880264724,12.42170239,1.74787892866267,6.04506107,0.924131745124347,0.000196815434057952,0.000193044484728611,0.000129151069277169,0.000435931934385844,0.000151057569885213,0.000264985413624311,0.0134741523109686,0.0132159899068681,0.00884179224507683,0.0298442716611366,0.0103415299420005,0.0181411271958868
"59","Saltator_similis_MK419316.1",1204,0.00375466666666667,0.188303666666667,0.019939424086272,12.42170239,1.74787892866267,11.0800777,1.49766858906114,0.000346525869396255,0.000333787589694419,0.000260773391742498,0.000783087207299952,0.000280575251974613,0.000444586701373047,0.0173789307001516,0.0167400817721825,0.0130782810282889,0.0392733112005525,0.0140713819396511,0.0222968677254394
"60","Sicalis_olivascens_KY628988.1",1204,0.00269033333333333,0.156443,0.0171968917326651,12.42170239,1.74787892866267,9.13508006,1.27337731902508,0.000302050644641065,0.00029323542703864,0.00022718175196003,0.000753195176937875,0.000237339571911753,0.000403098786016234,0.0175642580843447,0.0170516527984906,0.013210628728243,0.0437983322013475,0.0138013063989309,0.023440211887277
"61","Nesospiza_acunhae_MN356441.1",1204,0.00361333333333333,0.143738,0.0251383303881599,12.42170239,1.74787892866267,9.13508006,1.27337731902508,0.000405678229204453,0.000393838685305272,0.000305123304577714,0.00101160150142567,0.00031876607105977,0.000541393983448888,0.0161378350487241,0.0156668593030653,0.0121377712786139,0.040241395741307,0.0126804790190007,0.0215365927286835
"62","Chlorophanes_spiza_KM078778.1",1204,0.00454266666666667,0.182476,0.0248945980110626,12.42170239,1.74787892866267,11.6055932,1.57112283008282,0.000400503978761281,0.000387293677317457,0.000288182213714348,0.000935686198257816,0.000325131240034525,0.000515123893535485,0.0160879873851871,0.0155573380676945,0.0115760942830363,0.0375859131303111,0.0130603129196962,0.0206921956846451
"63","Emberiza_spodocephala_KC758647.1",1214,0.000893,0.060639,0.0147264961493428,13.17686962,1.55558154362872,2.73223496,0.514832932780403,0.000339333138617441,0.000324569332267812,0.000214051870065481,0.000565575037177217,0.000245540607853723,0.000497962064617637,0.0230423540790851,0.0220398205368285,0.014535152686339,0.0384052683979723,0.0166733896076617,0.0338140219891925
"64","Emberiza_sulphurata_KY419885.1",1214,0.000846,0.0672513333333333,0.0125796762393806,13.17686962,1.55558154362872,2.73223496,0.514832932780403,0.000321473499742838,0.000307486735832664,0.000202785982167298,0.000535807929957363,0.000232617417966685,0.000471753534900919,0.0255549899397623,0.0244431358948712,0.0161201272837593,0.0425931414896052,0.0184915266132587,0.0375012461309693
"65","Emberiza_aureola_KF111713.1",1214,0.00190966666666667,0.0751573333333333,0.0254089199545842,13.17686962,1.55558154362872,4.17690602,0.612530275935909,0.000468324134243248,0.000450545055137942,0.000348400992088397,0.000788956101871047,0.000361366988514095,0.000636777089902833,0.0184314852847083,0.0177317672668986,0.013711759205473,0.0310503596091934,0.0142220523013179,0.0250611632072913
"66","Emberiza_rustica_KC831775.1",1214,0.00110033333333333,0.0751713333333333,0.0146376721622604,13.17686962,1.55558154362872,3.25013472,0.586293410901717,0.000351431652154375,0.000338760689579672,0.000254208846775906,0.000688145305602391,0.000256372160355544,0.000546390127424698,0.0240087117855019,0.0231430712359498,0.0173667536721665,0.0470119359126379,0.0175145444927053,0.0373276653123458
"67","Emberiza_pusilla_KC407232.1",1214,0.000985666666666667,0.075674,0.0130251693668455,13.17686962,1.55558154362872,3.25013472,0.586293410901717,0.000314808662653889,0.000303458151798573,0.000227717527996472,0.000616433101686237,0.000229655400839546,0.000489450350437696,0.0241692567511029,0.0232978277097111,0.0174828842207694,0.0473263022018982,0.0176316633105835,0.0375772734044865
"68","Emberiza_chrysophrys_HQ896034.1",1214,0.001454,0.079326,0.0183294254090714,13.17686962,1.55558154362872,4.05461121,0.692873301698858,0.000370571448073877,0.000355963498992816,0.000260989938066047,0.000645161862858289,0.000280650889105107,0.000550696162930038,0.0202172975859067,0.0194203304821899,0.0142388499498124,0.0351981498852109,0.0153114941053313,0.0300443767679423
"69","Emberiza_tristrami_HQ896035.1",1214,0.00127233333333333,0.05777,0.0220241186313542,13.17686962,1.55558154362872,4.05461121,0.692873301698858,0.000324271255685004,0.000311488463011366,0.000228381153965635,0.000564553606265495,0.000245585612956028,0.000481890704700585,0.0147234611796615,0.0141430614421011,0.0103695933439309,0.0256334255965085,0.0111507578154072,0.0218801357169658
"70","Schoeniclus_elegans_KY349099.1",1214,0.00224633333333333,0.118751,0.0189163319326434,13.17686962,1.55558154362872,6.24822506,0.843023755100779,0.000366196079402108,0.000362977438398846,0.000255768055454188,0.000568085497921165,0.000284778527536897,0.000455384447605894,0.0193587256084344,0.0191885741744924,0.0135210175188783,0.0300314828447705,0.0150546378944357,0.0240736126447459
"71","Schoeniclus_siemsseni_KX809695.1",1214,0.002402,0.114560333333333,0.0209671177632747,13.17686962,1.55558154362872,6.24822506,0.843023755100779,0.000391572777588899,0.000388131090829809,0.000273492299688809,0.000607452752340097,0.000304513142815088,0.000486941731629036,0.018675565330909,0.018511418460655,0.0130438672008534,0.0289716860084647,0.0145233668381671,0.0232240662320287
"72","Emberiza_cioides_KF322027.1",1214,0.001046,0.052661,0.0198628966407778,13.17686962,1.55558154362872,3.37731199,0.601224669951183,0.000319317972347819,0.00031110828276,0.000202043810283566,0.000460496367537736,0.000218474040396732,0.000439893217896701,0.016076103003641,0.0156627851610176,0.0101719207393335,0.0231837468555494,0.0109991027163789,0.0221464787262506
"73","Emberiza_jankowskii_KP738714.1",1214,0.00162833333333333,0.059532,0.0273522363322807,13.17686962,1.55558154362872,3.37731199,0.601224669951183,0.000497089960139929,0.000484309739095794,0.000314526454185858,0.00071686576017267,0.000340103788189303,0.000684792342073098,0.0181736496460902,0.0177064037182298,0.0114991129195041,0.0262086708912586,0.012434222345027,0.0250360640992604
"74","Emberiza_leucocephalos_KY349100.1",1214,0.00148733333333333,0.127648,0.0116518342107462,13.17686962,1.55558154362872,6.37117539,0.683355073724065,0.000236116167229644,0.00023494300532837,0.000179876046779221,0.00032725246618324,0.000187135480969495,0.000286073811524731,0.0202642916951117,0.0201636069548336,0.0154375734777728,0.0280859185141359,0.0160606027844873,0.0245518264635873
